,Player,Pos,Age,Team,Games,Minutes Played,Fields Goal,Fields Goal Attempted,3-points Field Goal,3-points Field Goal Attempted,2-points Field Goal,2-points Field Goal Attempted,Free Throws,Free Throws Attempted,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Rank,Year
1840,Semi Ojeleye,PF,25,BOS,69,14.7,1.2,2.8,0.7,1.8,0.5,1.0,0.4,0.5,0.4,1.7,2.1,0.5,0.3,0.1,0.3,1.2,3.4,378,2020
1841,Jahlil Okafor,C,24,NOP,30,15.6,3.4,5.4,0.0,0.1,3.3,5.3,1.3,2.1,1.6,2.6,4.2,1.2,0.2,0.7,1.3,2.2,8.1,379,2020
1842,Elie Okobo,PG,22,PHO,55,13.1,1.3,3.3,0.5,1.3,0.9,2.0,0.9,1.3,0.3,1.3,1.6,2.1,0.4,0.1,0.7,1.0,4.0,380,2020
1843,Josh Okogie,SG,21,MIN,62,25.0,2.7,6.4,0.7,2.5,2.1,3.9,2.5,3.1,1.4,2.9,4.3,1.6,1.1,0.4,1.4,2.2,8.6,381,2020
1844,KZ Okpala,PF,20,MIA,5,5.2,0.6,1.0,0.0,0.2,0.6,0.8,0.2,0.4,0.2,0.8,1.0,0.2,0.4,0.2,0.2,0.4,1.4,382,2020
1845,Victor Oladipo,SG,27,IND,19,27.8,5.1,12.9,1.7,5.5,3.4,7.5,2.5,3.1,0.5,3.5,3.9,2.9,0.9,0.2,2.5,1.9,14.5,383,2020
1846,Kelly Olynyk,C,28,MIA,67,19.4,2.7,5.9,1.4,3.5,1.3,2.4,1.3,1.5,0.7,3.9,4.6,1.7,0.7,0.3,1.1,2.6,8.2,384,2020
1847,Miye Oni,SF,22,UTA,10,10.9,1.2,3.2,0.7,1.9,0.5,1.3,0.4,0.5,0.5,1.2,1.7,0.4,0.4,0.2,0.4,0.9,3.5,385,2020
1848,Cedi Osman,SF,24,CLE,65,29.4,4.1,9.4,1.9,4.9,2.2,4.4,1.0,1.4,0.6,3.0,3.6,2.4,0.8,0.2,1.4,2.5,11.0,386,2020
1849,Kelly Oubre Jr.,SF,24,PHO,56,34.5,6.7,14.8,1.9,5.5,4.7,9.3,3.4,4.4,1.2,5.3,6.4,1.5,1.3,0.7,1.5,3.4,18.7,387,2020
1850,Tariq Owens,PF,24,PHO,3,5.0,0.3,1.7,0.0,0.7,0.3,1.0,0.7,0.7,0.7,0.3,1.0,0.0,0.3,0.0,0.0,0.3,1.3,388,2020
1851,Jeremy Pargo,PG,33,GSW,3,14.7,3.7,7.3,1.0,2.3,2.7,5.0,0.0,0.3,0.3,0.7,1.0,2.7,0.3,0.0,1.3,2.7,8.3,389,2020
1852,Jabari Parker,PF,24,TOT,38,24.1,5.8,11.3,0.8,3.1,4.9,8.2,1.6,2.1,1.6,4.0,5.6,1.8,1.2,0.4,1.7,2.6,14.0,390,2020
1853,Jabari Parker,PF,24,ATL,32,26.2,6.2,12.3,1.0,3.6,5.2,8.7,1.7,2.3,1.7,4.3,6.0,1.8,1.3,0.5,1.9,2.9,15.0,390,2020
1854,Jabari Parker,PF,24,SAC,6,13.3,3.5,6.0,0.2,0.7,3.3,5.3,1.3,1.5,1.2,2.7,3.8,1.7,0.5,0.2,0.7,1.0,8.5,390,2020
1855,Chandler Parsons,PF,31,ATL,5,10.8,1.0,3.6,0.8,2.8,0.2,0.8,0.0,0.0,0.2,1.2,1.4,0.6,0.8,0.2,0.6,0.6,2.8,391,2020
1856,Eric Paschall,PF,23,GSW,60,27.6,5.3,10.7,0.6,2.2,4.7,8.5,2.7,3.5,1.4,3.2,4.6,2.1,0.5,0.2,1.6,2.1,14.0,392,2020
1857,Anžejs Pasečņiks,C,24,WAS,27,16.2,2.3,4.3,0.0,0.1,2.3,4.2,1.3,2.1,1.6,2.4,4.0,0.7,0.3,0.4,0.9,2.8,5.8,393,2020
1858,Patrick Patterson,PF,30,LAC,59,13.2,1.6,3.9,1.1,2.9,0.5,1.0,0.6,0.7,0.6,2.0,2.6,0.7,0.1,0.1,0.4,0.9,4.9,394,2020
1859,Justin Patton,C,22,OKC,5,4.8,0.8,2.0,0.2,0.8,0.6,1.2,0.0,0.0,0.2,0.8,1.0,0.4,0.0,0.0,0.4,0.8,1.8,395,2020
1860,Chris Paul,PG,34,OKC,70,31.5,6.2,12.7,1.6,4.3,4.6,8.3,3.6,4.0,0.4,4.6,5.0,6.7,1.6,0.2,2.3,2.3,17.6,396,2020
1861,Cameron Payne,SG,25,PHO,8,22.9,4.1,8.5,1.9,3.6,2.3,4.9,0.8,0.9,0.5,3.4,3.9,3.0,1.0,0.3,1.4,2.5,10.9,397,2020
1862,Elfrid Payton,PG,25,NYK,45,27.7,4.3,9.8,0.3,1.5,4.0,8.2,1.1,1.9,1.2,3.6,4.7,7.2,1.6,0.4,2.1,2.0,10.0,398,2020
1863,Gary Payton II,SF,27,WAS,29,14.9,1.7,4.0,0.4,1.6,1.2,2.4,0.1,0.3,0.9,1.9,2.8,1.7,1.1,0.2,0.7,1.9,3.9,399,2020
1864,Norvel Pelle,C,26,PHI,24,9.7,1.0,2.0,0.0,0.0,1.0,2.0,0.3,0.6,0.8,2.2,3.0,0.3,0.1,1.3,0.8,2.3,2.4,400,2020
1865,Theo Pinson,SG,24,BRK,33,11.1,1.4,4.7,0.5,2.4,0.9,2.3,0.5,0.5,0.3,1.3,1.6,1.7,0.5,0.1,1.0,1.1,3.6,401,2020
1866,Mason Plumlee,C,29,DEN,61,17.3,2.9,4.7,0.0,0.1,2.9,4.6,1.4,2.5,1.6,3.6,5.2,2.5,0.5,0.6,1.3,2.3,7.2,402,2020
1867,Jakob Poeltl,C,24,SAS,66,17.7,2.5,4.0,0.0,0.0,2.5,4.0,0.6,1.3,2.0,3.7,5.7,1.8,0.6,1.4,0.8,1.9,5.6,403,2020
1868,Vincent Poirier,C,26,BOS,22,5.9,0.8,1.6,0.0,0.1,0.7,1.5,0.3,0.3,0.6,1.4,2.0,0.4,0.1,0.4,0.4,1.1,1.9,404,2020
1869,Shamorie Ponds,PG,21,TOR,4,2.8,0.8,1.3,0.3,0.5,0.5,0.8,0.5,0.5,0.0,0.3,0.3,0.5,0.0,0.3,0.0,0.5,2.3,405,2020
1870,Jordan Poole,SG,20,GSW,57,22.4,2.9,8.8,1.3,4.6,1.6,4.2,1.7,2.1,0.2,1.9,2.1,2.4,0.6,0.2,1.3,1.6,8.8,406,2020
1871,Kevin Porter Jr.,SF,19,CLE,50,23.2,3.7,8.4,1.1,3.2,2.7,5.3,1.5,2.0,0.4,2.8,3.2,2.2,0.9,0.3,1.9,2.7,10.0,407,2020
1872,Michael Porter Jr.,SF,21,DEN,55,16.4,3.5,7.0,1.1,2.7,2.4,4.3,1.1,1.3,1.2,3.5,4.7,0.8,0.5,0.5,0.9,1.8,9.3,408,2020
1873,Otto Porter,SF,26,CHI,14,23.6,4.4,10.0,1.7,4.4,2.7,5.6,1.4,1.9,0.9,2.5,3.4,1.8,1.1,0.4,0.8,2.2,11.9,409,2020
1874,Bobby Portis,PF,24,NYK,66,21.1,4.0,8.9,1.0,2.8,3.0,6.1,1.1,1.4,1.2,3.9,5.1,1.5,0.5,0.3,1.1,1.7,10.1,410,2020
1875,Kristaps Porziņģis,C,24,DAL,57,31.8,7.0,16.4,2.5,7.1,4.5,9.3,4.0,5.0,1.8,7.7,9.5,1.8,0.7,2.0,1.6,3.2,20.4,411,2020
1876,Dwight Powell,C,28,DAL,40,26.5,3.7,5.7,0.3,1.0,3.4,4.8,1.9,2.8,1.9,3.8,5.7,1.5,0.9,0.6,0.9,2.6,9.4,412,2020
1877,Norman Powell,SG,26,TOR,52,28.4,5.7,11.5,2.1,5.3,3.6,6.3,2.5,2.9,0.5,3.2,3.7,1.8,1.2,0.4,1.5,2.1,16.0,413,2020
1878,Taurean Prince,PF,25,BRK,64,29.0,4.3,11.5,2.3,6.7,2.1,4.8,1.1,1.4,0.8,5.2,6.0,1.8,0.9,0.4,2.0,2.5,12.1,414,2020
1879,Chasson Randle,PG,26,GSW,3,13.3,0.0,1.3,0.0,0.7,0.0,0.7,1.7,2.0,0.0,0.7,0.7,1.7,0.7,0.0,0.0,1.0,1.7,415,2020
1880,Julius Randle,PF,25,NYK,64,32.5,7.2,15.7,1.0,3.6,6.2,12.1,4.0,5.5,2.4,7.4,9.7,3.1,0.8,0.3,3.0,2.8,19.5,416,2020
1881,Josh Reaves,SF,22,DAL,4,7.0,0.8,2.3,0.0,0.5,0.8,1.8,0.5,0.5,0.3,0.5,0.8,0.8,0.0,0.0,0.0,1.3,2.0,417,2020
1882,Cam Reddish,SF,20,ATL,58,26.7,3.7,9.6,1.4,4.3,2.2,5.2,1.7,2.2,0.6,3.1,3.7,1.5,1.1,0.5,1.7,2.3,10.5,418,2020
1883,J.J. Redick,SG,35,NOP,60,26.4,4.8,10.5,3.0,6.6,1.8,3.9,2.8,3.1,0.2,2.4,2.5,2.0,0.3,0.2,1.3,1.6,15.3,419,2020
1884,Naz Reid,C,20,MIN,30,16.5,3.3,8.1,1.1,3.2,2.3,4.9,1.2,1.8,1.1,3.0,4.1,1.2,0.6,0.7,0.7,2.8,9.0,420,2020
1885,Josh Richardson,SG,26,PHI,55,30.8,5.1,11.7,1.5,4.5,3.5,7.2,2.1,2.6,0.7,2.4,3.2,2.9,0.9,0.7,1.9,2.5,13.7,421,2020
1886,Austin Rivers,SG,27,HOU,68,23.4,3.1,7.4,1.4,4.0,1.7,3.4,1.1,1.6,0.4,2.2,2.6,1.7,0.7,0.1,0.7,1.9,8.8,422,2020
1887,Andre Roberson,SF,28,OKC,7,12.4,1.1,4.1,0.4,2.0,0.7,2.1,0.1,0.3,1.0,2.9,3.9,0.6,0.1,0.4,0.3,1.9,2.9,423,2020
1888,Duncan Robinson,SG,25,MIA,73,29.7,4.4,9.4,3.7,8.3,0.7,1.1,0.9,1.0,0.1,3.0,3.2,1.4,0.5,0.3,1.0,2.6,13.5,424,2020
1889,Glenn Robinson III,SF,26,TOT,62,28.8,4.6,9.5,1.2,3.2,3.4,6.4,1.2,1.4,1.3,3.0,4.4,1.5,0.9,0.3,0.9,1.6,11.7,425,2020
1890,Glenn Robinson III,SF,26,GSW,48,31.6,5.1,10.6,1.4,3.5,3.7,7.0,1.3,1.5,1.4,3.3,4.7,1.8,0.9,0.3,1.0,1.7,12.9,425,2020
1891,Glenn Robinson III,SF,26,PHI,14,19.3,3.1,6.1,0.6,1.9,2.5,4.1,0.8,0.9,1.1,2.1,3.1,0.8,0.6,0.1,0.4,1.3,7.7,425,2020
1892,Jerome Robinson,SG,22,TOT,63,15.5,1.8,4.9,0.8,2.4,1.0,2.5,0.6,0.9,0.2,1.8,2.0,1.4,0.4,0.3,0.8,1.8,5.1,426,2020
1893,Jerome Robinson,SG,22,LAC,42,11.3,1.1,3.2,0.5,1.6,0.6,1.6,0.3,0.5,0.1,1.3,1.4,1.1,0.3,0.2,0.6,1.3,2.9,426,2020
1894,Jerome Robinson,SG,22,WAS,21,24.0,3.3,8.3,1.4,4.1,1.9,4.2,1.4,1.8,0.4,2.9,3.3,2.0,0.7,0.4,1.1,2.7,9.4,426,2020
1895,Justin Robinson,PG,22,WAS,9,5.4,0.6,1.3,0.3,0.6,0.2,0.8,0.0,0.0,0.1,0.4,0.6,0.8,0.0,0.1,0.3,0.2,1.4,427,2020
1896,Mitchell Robinson,C,21,NYK,61,23.1,4.1,5.6,0.0,0.0,4.1,5.6,1.4,2.4,3.0,4.0,7.0,0.6,0.9,2.0,0.6,3.2,9.7,428,2020
1897,Isaiah Roby,PF,21,OKC,3,3.7,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.3,0.0,429,2020
1898,Rajon Rondo,PG,33,LAL,48,20.5,2.9,6.8,0.9,2.6,2.0,4.2,0.6,0.9,0.5,2.5,3.0,5.0,0.8,0.0,1.9,1.2,7.1,430,2020
1899,Derrick Rose,PG,31,DET,50,26.0,7.4,15.1,0.9,2.9,6.5,12.1,2.4,2.8,0.5,1.9,2.4,5.6,0.8,0.3,2.5,1.0,18.1,431,2020
1900,Terrence Ross,SG,28,ORL,69,27.4,4.9,12.3,2.6,7.3,2.4,5.0,2.3,2.7,0.2,3.0,3.2,1.2,1.1,0.3,1.0,1.6,14.7,432,2020
1901,Terry Rozier,PG,25,CHO,63,34.3,6.3,14.9,2.7,6.7,3.6,8.2,2.6,3.0,0.8,3.6,4.4,4.1,1.0,0.2,2.2,2.0,18.0,433,2020
1902,Ricky Rubio,PG,29,PHO,65,31.0,4.4,10.6,1.2,3.3,3.2,7.3,3.0,3.5,0.7,4.0,4.7,8.8,1.4,0.2,2.7,2.6,13.0,434,2020
1903,D'Angelo Russell,PG,23,TOT,45,32.3,8.0,18.8,3.5,9.6,4.5,9.2,3.6,4.4,0.4,3.6,3.9,6.3,1.1,0.3,3.3,1.9,23.1,435,2020
1904,D'Angelo Russell,PG,23,GSW,33,32.1,8.3,19.2,3.6,9.7,4.6,9.5,3.4,4.4,0.4,3.3,3.7,6.2,0.9,0.3,3.1,1.9,23.6,435,2020
1905,D'Angelo Russell,PG,23,MIN,12,32.7,7.3,17.6,3.2,9.2,4.1,8.4,4.0,4.6,0.3,4.3,4.6,6.6,1.4,0.3,3.8,1.8,21.7,435,2020
1906,Domantas Sabonis,PF,23,IND,62,34.8,7.4,13.7,0.3,1.1,7.1,12.6,3.5,4.8,3.0,9.4,12.4,5.0,0.8,0.5,2.7,3.1,18.5,436,2020
1907,Luka Šamanić,PF,20,SAS,3,16.0,1.7,5.3,1.0,2.7,0.7,2.7,1.0,1.3,0.3,3.0,3.3,2.0,0.0,0.7,0.7,2.0,5.3,437,2020
1908,JaKarr Sampson,PF,26,IND,34,13.9,2.0,3.4,0.1,0.4,1.9,3.0,0.5,0.8,0.6,2.0,2.6,0.6,0.5,0.4,0.4,1.9,4.6,438,2020
1909,Dario Šarić,PF,25,PHO,66,24.7,3.9,8.2,1.3,3.6,2.6,4.6,1.6,1.9,1.5,4.6,6.2,1.9,0.6,0.2,1.3,2.4,10.7,439,2020
1910,Tomáš Satoranský,SG,28,CHI,65,28.9,3.6,8.5,1.0,3.1,2.7,5.4,1.6,1.9,1.2,2.7,3.9,5.4,1.2,0.1,2.0,2.1,9.9,440,2020
1911,Admiral Schofield,PF,22,WAS,33,11.2,1.1,2.8,0.6,1.8,0.5,0.9,0.3,0.5,0.2,1.2,1.4,0.5,0.2,0.1,0.2,1.5,3.0,441,2020
1912,Dennis Schröder,PG,26,OKC,65,30.8,7.0,14.8,1.9,5.0,5.0,9.8,3.0,3.6,0.3,3.3,3.6,4.0,0.7,0.2,2.6,2.2,18.9,442,2020
1913,Mike Scott,PF,31,PHI,68,17.8,2.2,5.1,1.2,3.2,1.0,2.0,0.4,0.5,1.0,2.7,3.6,0.8,0.3,0.1,0.4,1.4,6.0,443,2020
1914,Thabo Sefolosha,PF,35,HOU,41,10.6,0.9,2.2,0.4,1.3,0.5,0.9,0.1,0.2,0.5,1.8,2.3,0.6,0.6,0.3,0.4,1.0,2.2,444,2020
1915,Collin Sexton,PG,21,CLE,65,33.0,7.9,16.7,1.5,3.9,6.4,12.8,3.5,4.1,0.9,2.2,3.1,3.0,1.0,0.1,2.4,2.2,20.8,445,2020
1916,Landry Shamet,SG,22,LAC,53,27.4,3.0,7.4,2.1,5.6,0.9,1.8,1.2,1.4,0.1,1.8,1.9,1.9,0.4,0.2,0.8,2.7,9.3,446,2020
1917,Marial Shayok,SG,24,PHI,4,7.0,0.8,3.0,0.5,1.5,0.3,1.5,0.8,1.0,0.3,1.5,1.8,0.3,0.0,0.3,0.8,1.0,2.8,447,2020
1918,Iman Shumpert,SF,29,BRK,13,18.5,1.6,4.9,0.6,2.5,1.0,2.4,0.3,0.5,0.7,1.9,2.6,0.9,0.9,0.2,0.8,1.6,4.2,448,2020
1919,Pascal Siakam,PF,25,TOR,60,35.2,8.3,18.4,2.2,6.1,6.2,12.3,4.0,5.1,1.1,6.3,7.3,3.5,1.0,0.9,2.5,2.8,22.9,449,2020
1920,Chris Silva,PF,23,MIA,44,7.9,1.1,1.8,0.0,0.1,1.1,1.7,0.8,1.3,1.4,1.5,2.9,0.5,0.2,0.5,0.7,1.9,3.0,450,2020
1921,Ben Simmons,PG,23,PHI,57,35.4,6.6,11.4,0.0,0.1,6.5,11.2,3.2,5.2,2.0,5.8,7.8,8.0,2.1,0.6,3.5,3.3,16.4,451,2020
1922,Anfernee Simons,SG,20,POR,70,20.7,3.1,7.7,1.1,3.2,2.0,4.4,1.1,1.3,0.4,1.8,2.2,1.4,0.4,0.1,0.9,1.9,8.3,452,2020
1923,Alen Smailagić,C,19,GSW,14,9.9,1.4,2.9,0.2,0.9,1.2,1.9,1.1,1.4,0.7,1.2,1.9,0.9,0.2,0.3,0.8,1.0,4.2,453,2020
1924,Marcus Smart,SG,25,BOS,60,32.0,4.3,11.4,2.3,6.6,2.0,4.8,2.1,2.5,0.7,3.1,3.8,4.9,1.7,0.5,1.7,2.7,12.9,454,2020
1925,Dennis Smith Jr.,PG,22,NYK,34,15.8,2.1,6.2,0.5,1.6,1.6,4.6,0.8,1.6,0.6,1.7,2.3,2.9,0.8,0.2,1.7,1.9,5.5,455,2020
1926,Ish Smith,PG,31,WAS,68,26.3,4.5,10.1,0.9,2.5,3.6,7.6,0.9,1.3,0.4,2.8,3.2,4.9,0.9,0.4,1.4,1.6,10.9,456,2020
1927,J.R. Smith,SG,34,LAL,6,13.2,1.2,3.7,0.2,1.8,1.0,1.8,0.3,0.3,0.0,0.8,0.8,0.5,0.2,0.0,0.7,0.8,2.8,457,2020
1928,Zhaire Smith,SF,20,PHI,7,4.6,0.4,1.6,0.0,0.4,0.4,1.1,0.3,0.6,0.0,0.3,0.3,0.3,0.4,0.0,0.3,0.6,1.1,458,2020
1929,Tony Snell,SF,28,DET,59,27.8,2.9,6.5,1.7,4.3,1.2,2.2,0.5,0.5,0.2,1.7,1.9,2.2,0.5,0.3,0.5,1.7,8.0,459,2020
1930,Omari Spellman,C,22,GSW,49,18.1,2.6,6.0,0.9,2.2,1.7,3.8,1.5,1.9,1.6,2.9,4.5,1.0,0.7,0.5,1.1,1.3,7.6,460,2020
1931,Max Strus,SF,23,CHI,2,3.0,1.0,1.5,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2.5,461,2020
1932,Edmond Sumner,SG,24,IND,31,14.4,2.0,4.6,0.5,1.7,1.5,2.9,0.5,0.9,0.4,1.1,1.5,1.8,0.5,0.3,0.7,1.4,4.9,462,2020
1933,Caleb Swanigan,PF-C,22,TOT,27,10.7,1.0,1.7,0.0,0.1,1.0,1.7,0.3,0.6,1.0,2.7,3.7,1.1,0.1,0.3,1.4,2.3,2.4,463,2020
1934,Caleb Swanigan,C,22,SAC,7,3.3,0.3,0.6,0.0,0.0,0.3,0.6,0.1,0.3,0.3,0.7,1.0,0.3,0.1,0.3,0.9,1.1,0.7,463,2020
1935,Caleb Swanigan,PF,22,POR,20,13.3,1.3,2.2,0.0,0.1,1.3,2.1,0.4,0.8,1.3,3.4,4.7,1.5,0.1,0.3,1.6,2.7,3.0,463,2020
1936,Jayson Tatum,PF,21,BOS,66,34.3,8.4,18.6,2.9,7.1,5.5,11.5,3.8,4.7,1.0,6.0,7.0,3.0,1.4,0.9,2.3,2.1,23.4,464,2020
1937,Jeff Teague,PG,31,TOT,59,24.8,3.6,8.3,0.7,2.0,2.9,6.3,2.9,3.3,0.5,1.9,2.4,5.2,0.7,0.3,2.0,1.8,10.9,465,2020
1938,Jeff Teague,PG,31,MIN,34,27.8,4.3,9.5,1.0,2.6,3.3,7.0,3.7,4.2,0.4,2.1,2.6,6.1,0.7,0.4,2.2,2.1,13.2,465,2020
1939,Jeff Teague,PG,31,ATL,25,20.8,2.7,6.6,0.4,1.2,2.3,5.4,1.9,2.1,0.5,1.7,2.2,4.0,0.8,0.2,1.6,1.4,7.7,465,2020
1940,Garrett Temple,SG,33,BRK,62,27.9,3.6,9.5,2.0,6.2,1.5,3.2,1.1,1.4,0.5,3.0,3.5,2.5,0.8,0.5,1.0,1.7,10.3,466,2020
1941,Daniel Theis,C,27,BOS,65,24.1,3.7,6.6,0.5,1.5,3.2,5.1,1.3,1.8,2.2,4.4,6.6,1.7,0.6,1.3,0.8,3.4,9.2,467,2020
1942,Isaiah Thomas,PG,30,WAS,40,23.1,4.4,10.7,2.0,4.7,2.4,5.9,1.6,1.9,0.3,1.4,1.7,3.7,0.3,0.2,1.9,1.9,12.2,468,2020
1943,Khyri Thomas,SG,23,DET,8,7.6,0.6,2.1,0.6,1.8,0.0,0.4,0.3,0.5,0.1,0.0,0.1,0.4,0.4,0.0,0.4,1.1,2.1,469,2020
1944,Lance Thomas,PF,31,BRK,7,14.0,1.1,3.3,0.6,1.9,0.6,1.4,0.6,0.6,0.3,1.6,1.9,0.9,0.0,0.0,0.9,1.6,3.4,470,2020
1945,Matt Thomas,SG,25,TOR,41,10.7,1.8,3.7,1.1,2.4,0.6,1.2,0.2,0.3,0.2,1.3,1.5,0.5,0.2,0.0,0.4,0.9,4.9,471,2020
1946,Tristan Thompson,PF,28,CLE,57,30.2,5.1,9.9,0.2,0.4,4.9,9.5,1.7,2.8,4.0,6.2,10.1,2.1,0.6,0.9,1.8,2.2,12.0,472,2020
