,Player,Pos,Age,Team,Games,Minutes Played,Fields Goal,Fields Goal Attempted,3-points Field Goal,3-points Field Goal Attempted,2-points Field Goal,2-points Field Goal Attempted,Free Throws,Free Throws Attempted,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Rank,Year
2575,Cameron Reynolds,SF,25,SAS,3,2.0,0.3,0.7,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,426,2021
2576,Cameron Reynolds,SF,25,HOU,2,17.0,2.5,8.0,1.5,6.0,1.0,2.0,0.0,0.0,1.0,1.5,2.5,1.0,0.0,0.0,0.0,1.0,6.5,426,2021
2577,Nick Richards,PF,23,CHO,18,3.5,0.2,0.5,0.0,0.1,0.2,0.4,0.4,0.6,0.2,0.4,0.6,0.1,0.0,0.0,0.2,0.4,0.8,427,2021
2578,Josh Richardson,SG,27,DAL,59,30.3,4.5,10.5,1.5,4.5,3.0,5.9,1.7,1.8,0.9,2.4,3.3,2.6,1.0,0.4,1.3,2.2,12.1,428,2021
2579,Grant Riller,PG,23,CHO,7,3.9,1.1,1.7,0.3,0.6,0.9,1.1,0.0,0.0,0.0,0.1,0.1,0.4,0.1,0.0,0.1,0.0,2.6,429,2021
2580,Austin Rivers,SG,28,TOT,36,23.5,2.9,6.8,1.5,4.1,1.4,2.7,0.6,0.9,0.2,2.1,2.3,2.3,0.8,0.1,1.0,1.8,7.9,430,2021
2581,Austin Rivers,SG,28,NYK,21,21.0,2.8,6.4,1.3,3.7,1.4,2.8,0.5,0.7,0.2,2.0,2.2,2.0,0.6,0.0,1.0,1.5,7.3,430,2021
2582,Austin Rivers,SG,28,DEN,15,26.9,3.1,7.3,1.8,4.8,1.3,2.5,0.8,1.1,0.2,2.1,2.3,2.6,1.2,0.1,0.9,2.1,8.7,430,2021
2583,Andre Roberson,SG,29,BRK,5,12.6,0.4,2.8,0.2,1.6,0.2,1.2,0.2,0.4,1.4,1.6,3.0,0.8,0.6,0.2,0.4,0.8,1.2,431,2021
2584,Duncan Robinson,SF,26,MIA,72,31.4,4.4,10.0,3.5,8.5,0.9,1.4,0.9,1.0,0.1,3.4,3.5,1.8,0.6,0.3,1.1,2.5,13.1,432,2021
2585,Glenn Robinson III,SF,27,SAC,23,16.0,1.8,4.3,0.7,1.9,1.1,2.4,0.9,1.0,0.5,1.5,2.0,0.9,0.2,0.1,0.5,1.0,5.3,433,2021
2586,Jerome Robinson,SG,23,WAS,17,17.9,1.6,5.6,0.6,2.5,1.0,3.1,0.9,1.2,0.2,2.0,2.2,1.5,0.7,0.4,1.1,1.8,4.9,434,2021
2587,Justin Robinson,PG,23,OKC,9,9.8,0.8,2.3,0.4,1.6,0.3,0.8,0.3,0.6,0.1,0.7,0.8,1.0,0.3,0.0,0.2,1.1,2.3,435,2021
2588,Mitchell Robinson,C,22,NYK,31,27.5,3.7,5.7,0.0,0.0,3.7,5.7,0.8,1.7,3.6,4.5,8.1,0.5,1.1,1.5,0.8,2.8,8.3,436,2021
2589,Isaiah Roby,PF,22,OKC,61,23.4,3.4,7.0,0.5,1.8,2.9,5.2,1.4,1.9,1.5,4.1,5.6,1.8,0.9,0.6,1.9,2.7,8.7,437,2021
2590,Rajon Rondo,PG,34,TOT,45,17.1,2.1,4.8,0.8,2.0,1.3,2.8,0.4,0.4,0.4,2.0,2.4,4.4,0.8,0.1,1.8,1.2,5.4,438,2021
2591,Rajon Rondo,PG,34,ATL,27,14.9,1.6,4.1,0.6,1.7,1.0,2.4,0.0,0.1,0.1,1.9,2.0,3.5,0.7,0.1,1.4,0.9,3.9,438,2021
2592,Rajon Rondo,PG,34,LAC,18,20.4,2.8,5.8,1.1,2.4,1.8,3.4,0.8,0.8,0.8,2.3,3.1,5.8,1.0,0.1,2.2,1.6,7.6,438,2021
2593,Derrick Rose,PG,32,TOT,50,25.6,5.7,12.2,1.0,2.6,4.7,9.6,2.2,2.5,0.4,2.2,2.6,4.2,1.0,0.4,1.6,1.1,14.7,439,2021
2594,Derrick Rose,PG,32,DET,15,22.8,5.3,12.3,0.9,2.6,4.4,9.7,2.8,3.3,0.4,1.5,1.9,4.2,1.2,0.3,1.9,1.1,14.2,439,2021
2595,Derrick Rose,PG,32,NYK,35,26.8,5.9,12.2,1.1,2.6,4.9,9.6,1.9,2.2,0.4,2.5,2.9,4.2,0.9,0.4,1.4,1.1,14.9,439,2021
2596,Terrence Ross,SG,29,ORL,46,29.3,5.5,13.4,1.9,5.7,3.6,7.7,2.6,3.0,0.3,3.1,3.4,2.3,1.0,0.5,1.6,1.9,15.6,440,2021
2597,Terry Rozier,SG,26,CHO,69,34.5,7.4,16.4,3.2,8.3,4.2,8.2,2.4,2.9,0.7,3.7,4.4,4.2,1.3,0.4,1.9,1.7,20.4,441,2021
2598,Ricky Rubio,PG,30,MIN,68,26.1,2.8,7.3,1.0,3.1,1.9,4.2,1.9,2.2,0.4,2.9,3.3,6.4,1.4,0.1,1.6,2.0,8.6,442,2021
2599,D'Angelo Russell,PG,24,MIN,42,28.5,6.7,15.5,2.9,7.4,3.8,8.1,2.7,3.5,0.4,2.3,2.6,5.8,1.1,0.4,2.7,1.6,19.0,443,2021
2600,Domantas Sabonis,PF,24,IND,62,36.0,7.8,14.6,0.8,2.6,7.0,12.0,3.9,5.3,2.4,9.5,12.0,6.7,1.2,0.5,3.4,3.3,20.3,444,2021
2601,Luka Šamanić,PF,21,SAS,33,9.3,1.4,3.2,0.4,1.3,1.1,1.9,0.5,0.9,0.5,1.6,2.1,0.5,0.2,0.2,0.6,1.3,3.7,445,2021
2602,JaKarr Sampson,PF,27,IND,29,10.9,1.9,3.9,0.1,0.5,1.8,3.4,0.7,1.0,0.9,1.7,2.7,0.1,0.1,0.5,0.5,1.8,4.6,446,2021
2603,Dario Šarić,C,26,PHO,50,17.4,3.1,6.8,0.9,2.7,2.1,4.1,1.7,2.0,0.9,2.9,3.8,1.3,0.6,0.1,1.1,1.9,8.7,447,2021
2604,Tomáš Satoranský,SG,29,CHI,58,22.5,2.9,5.7,0.7,2.0,2.2,3.6,1.2,1.4,0.5,1.9,2.4,4.7,0.7,0.2,1.7,1.5,7.7,448,2021
2605,Dennis Schröder,SG,27,LAL,61,32.1,5.4,12.5,1.2,3.5,4.3,9.0,3.4,4.0,0.5,3.0,3.5,5.8,1.1,0.2,2.7,2.6,15.4,449,2021
2606,Mike Scott,PF,32,PHI,51,16.7,1.5,4.1,1.0,3.0,0.5,1.1,0.2,0.2,0.2,2.1,2.4,0.8,0.5,0.3,0.4,1.4,4.2,450,2021
2607,Jay Scrubb,SG,20,LAC,4,21.0,3.5,9.0,0.5,2.3,3.0,6.8,1.3,1.3,0.5,3.0,3.5,0.3,1.0,0.0,1.8,1.3,8.8,451,2021
2608,Collin Sexton,SG,22,CLE,60,35.3,8.8,18.4,1.6,4.4,7.1,14.0,5.2,6.4,1.0,2.2,3.1,4.4,1.0,0.2,2.8,2.6,24.3,452,2021
2609,Landry Shamet,SG,23,BRK,61,23.0,3.0,7.5,2.1,5.5,0.9,2.0,1.1,1.3,0.2,1.7,1.8,1.6,0.5,0.2,0.8,1.5,9.3,453,2021
2610,Iman Shumpert,SG,30,BRK,2,5.5,0.5,2.0,0.0,1.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,454,2021
2611,Pascal Siakam,PF,26,TOR,56,35.8,7.8,17.2,1.3,4.4,6.5,12.8,4.4,5.4,1.7,5.5,7.2,4.5,1.1,0.7,2.3,3.1,21.4,455,2021
2612,Chris Silva,PF,24,TOT,15,6.1,0.7,1.1,0.1,0.1,0.6,1.0,0.7,1.0,0.5,1.3,1.8,0.4,0.1,0.4,0.7,1.6,2.1,456,2021
2613,Chris Silva,PF,24,MIA,11,7.5,0.8,1.2,0.1,0.1,0.7,1.1,1.0,1.4,0.6,1.6,2.3,0.5,0.1,0.5,0.8,1.8,2.7,456,2021
2614,Chris Silva,PF,24,SAC,4,2.3,0.3,0.8,0.0,0.0,0.3,0.8,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.3,0.3,1.0,0.5,456,2021
2615,Ben Simmons,PG,24,PHI,58,32.4,5.6,10.1,0.1,0.2,5.6,9.9,3.0,4.9,1.6,5.6,7.2,6.9,1.6,0.6,3.0,2.9,14.3,457,2021
2616,Anfernee Simons,SG,21,POR,64,17.3,2.6,6.3,1.9,4.4,0.8,1.9,0.7,0.9,0.2,2.0,2.2,1.4,0.3,0.1,0.7,1.5,7.8,458,2021
2617,Deividas Sirvydis,SG,20,DET,20,6.7,0.7,2.0,0.5,1.4,0.2,0.6,0.2,0.3,0.0,1.5,1.5,0.3,0.1,0.0,0.3,0.5,2.1,459,2021
2618,Alen Smailagić,PF,20,GSW,15,5.6,0.7,1.8,0.3,0.7,0.5,1.1,0.1,0.4,0.4,0.7,1.1,0.3,0.2,0.3,0.3,0.7,1.9,460,2021
2619,Marcus Smart,PG,26,BOS,48,32.9,4.2,10.6,1.9,5.9,2.3,4.8,2.7,3.4,0.8,2.7,3.5,5.7,1.5,0.5,2.0,2.6,13.1,461,2021
2620,Dennis Smith Jr.,PG,23,TOT,23,18.3,2.5,6.3,0.8,2.5,1.7,3.8,0.8,1.1,0.5,1.9,2.4,3.3,1.0,0.6,1.1,1.6,6.7,462,2021
2621,Dennis Smith Jr.,PG,23,NYK,3,9.3,0.7,3.3,0.0,1.3,0.7,2.0,1.7,2.0,0.0,0.7,0.7,1.0,1.0,0.0,0.3,1.3,3.0,462,2021
2622,Dennis Smith Jr.,PG,23,DET,20,19.6,2.8,6.8,1.0,2.7,1.9,4.1,0.7,1.0,0.6,2.1,2.7,3.7,1.0,0.7,1.3,1.7,7.3,462,2021
2623,Ish Smith,PG,32,WAS,44,21.0,2.9,6.8,0.4,1.1,2.5,5.6,0.4,0.8,0.5,2.9,3.4,3.9,0.7,0.3,0.9,1.4,6.7,463,2021
2624,Jalen Smith,PF,20,PHO,27,5.8,0.8,1.9,0.1,0.6,0.7,1.2,0.2,0.3,0.3,1.1,1.4,0.1,0.0,0.2,0.3,0.6,2.0,464,2021
2625,Tony Snell,SG,29,ATL,47,21.1,1.9,3.6,1.3,2.3,0.6,1.3,0.2,0.2,0.4,2.0,2.4,1.3,0.3,0.2,0.4,1.6,5.3,465,2021
2626,Ray Spalding,C,23,HOU,2,9.5,1.0,2.0,0.0,0.5,1.0,1.5,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.5,1.5,2.0,466,2021
2627,Cassius Stanley,SG,21,IND,24,3.9,0.5,1.8,0.1,0.5,0.4,1.3,0.3,0.4,0.3,0.5,0.8,0.0,0.0,0.1,0.0,0.6,1.5,467,2021
2628,Lamar Stevens,PF,23,CLE,40,12.5,1.6,3.4,0.1,0.6,1.5,2.8,0.9,1.3,0.6,1.8,2.4,0.6,0.4,0.3,0.6,1.3,4.1,468,2021
2629,Isaiah Stewart,C,19,DET,68,21.4,3.3,6.0,0.3,0.9,3.0,5.1,0.9,1.4,2.3,4.3,6.7,0.9,0.6,1.3,1.0,2.7,7.9,469,2021
2630,Max Strus,SF,24,MIA,39,13.0,2.2,4.8,1.3,3.8,0.9,1.0,0.4,0.6,0.1,0.9,1.1,0.6,0.3,0.1,0.2,1.1,6.1,470,2021
2631,Edmond Sumner,SG,25,IND,53,16.2,2.8,5.3,0.7,1.7,2.1,3.7,1.3,1.6,0.3,1.4,1.8,0.9,0.6,0.2,1.0,1.7,7.5,471,2021
2632,Jae'Sean Tate,SF,25,HOU,70,29.2,4.5,8.9,0.9,2.8,3.7,6.1,1.5,2.1,1.9,3.5,5.3,2.5,1.2,0.5,1.4,3.2,11.3,472,2021
2633,Jayson Tatum,SF,22,BOS,64,35.8,9.5,20.6,2.9,7.6,6.5,13.0,4.6,5.3,0.8,6.6,7.4,4.3,1.2,0.5,2.7,1.9,26.4,473,2021
2634,Jeff Teague,PG,32,TOT,55,17.3,2.2,5.2,0.7,1.5,1.6,3.7,1.6,1.9,0.3,1.3,1.6,2.4,0.6,0.2,1.2,1.0,6.7,474,2021
2635,Jeff Teague,PG,32,BOS,34,18.1,2.3,5.5,0.8,1.6,1.5,3.9,1.5,1.8,0.3,1.4,1.7,2.1,0.8,0.2,1.1,1.3,6.9,474,2021
2636,Jeff Teague,PG,32,MIL,21,15.9,2.1,4.6,0.5,1.2,1.7,3.3,1.8,2.1,0.2,1.2,1.5,2.8,0.4,0.2,1.2,0.6,6.6,474,2021
2637,Garrett Temple,SG,34,CHI,56,27.3,2.8,6.8,1.2,3.6,1.6,3.2,0.7,0.9,0.5,2.3,2.9,2.2,0.8,0.5,1.0,2.3,7.6,475,2021
2638,Tyrell Terry,PG,20,DAL,11,5.1,0.5,1.5,0.0,0.6,0.5,0.8,0.1,0.3,0.0,0.5,0.5,0.5,0.5,0.0,0.2,0.2,1.0,476,2021
2639,Daniel Theis,C,28,TOT,65,24.6,3.9,7.2,0.8,2.3,3.1,4.8,1.1,1.7,1.4,4.0,5.5,1.7,0.6,0.9,1.0,2.6,9.6,477,2021
2640,Daniel Theis,C,28,BOS,42,24.5,3.8,6.9,0.8,2.3,3.0,4.6,1.1,1.6,1.3,4.0,5.2,1.6,0.6,1.0,1.0,2.9,9.5,477,2021
2641,Daniel Theis,C,28,CHI,23,25.0,4.0,7.7,0.7,2.5,3.3,5.3,1.2,1.9,1.7,4.2,5.9,1.8,0.7,0.6,1.1,2.0,10.0,477,2021
2642,Brodric Thomas,SG,24,TOT,32,12.5,1.2,3.4,0.5,1.8,0.7,1.5,1.0,1.4,0.3,1.4,1.7,0.9,0.5,0.3,0.7,1.3,3.9,478,2021
2643,Brodric Thomas,SG,24,HOU,4,6.0,0.5,1.8,0.3,1.5,0.3,0.3,1.3,1.8,0.3,0.8,1.0,1.0,0.3,0.3,1.0,1.3,2.5,478,2021
2644,Brodric Thomas,SG,24,CLE,28,13.4,1.3,3.6,0.5,1.9,0.8,1.7,0.9,1.4,0.3,1.5,1.8,0.9,0.5,0.3,0.6,1.3,4.1,478,2021
2645,Isaiah Thomas,PG,31,NOP,3,16.0,3.0,9.0,1.0,4.0,2.0,5.0,0.7,0.7,0.3,1.0,1.3,1.7,0.3,0.0,2.0,1.0,7.7,479,2021
2646,Khyri Thomas,SG,24,HOU,5,30.6,6.4,13.2,1.8,5.4,4.6,7.8,1.8,1.8,1.4,2.2,3.6,5.0,1.8,1.2,1.2,1.6,16.4,480,2021
2647,Matt Thomas,SG,26,TOT,45,7.2,1.1,2.8,0.6,1.8,0.5,1.0,0.3,0.3,0.2,0.8,1.0,0.4,0.1,0.0,0.3,0.4,3.1,481,2021
2648,Matt Thomas,SG,26,TOR,26,7.4,0.9,2.4,0.7,1.6,0.3,0.8,0.2,0.3,0.1,0.7,0.8,0.3,0.1,0.0,0.2,0.4,2.7,481,2021
2649,Matt Thomas,SG,26,UTA,19,7.1,1.4,3.4,0.5,2.1,0.8,1.4,0.3,0.4,0.2,1.0,1.2,0.5,0.1,0.0,0.4,0.4,3.6,481,2021
2650,Tristan Thompson,PF,29,BOS,54,23.8,3.1,6.0,0.0,0.1,3.1,6.0,1.3,2.2,3.1,5.0,8.1,1.2,0.4,0.6,1.1,2.2,7.6,482,2021
2651,Sindarius Thornwell,SG,26,TOT,21,10.3,0.7,2.2,0.3,1.1,0.4,1.1,0.2,0.4,0.1,0.7,0.9,1.0,0.6,0.1,0.3,0.7,2.0,483,2021
2652,Sindarius Thornwell,SG,26,NOP,14,5.2,0.5,1.5,0.2,0.6,0.3,0.9,0.0,0.1,0.1,0.3,0.4,0.3,0.4,0.1,0.3,0.2,1.2,483,2021
2653,Sindarius Thornwell,SG,26,ORL,7,20.6,1.1,3.6,0.6,2.0,0.6,1.6,0.6,0.9,0.3,1.6,1.9,2.4,1.1,0.1,0.4,1.7,3.4,483,2021
2654,Matisse Thybulle,SG,23,PHI,65,20.0,1.6,3.7,0.7,2.2,0.9,1.5,0.1,0.3,0.5,1.4,1.9,1.0,1.6,1.1,0.5,2.0,3.9,484,2021
2655,Killian Tillie,C,22,MEM,18,10.1,1.1,3.2,0.6,1.8,0.5,1.3,0.5,0.6,0.3,1.0,1.3,0.4,0.3,0.4,0.1,1.1,3.2,485,2021
2656,Xavier Tillman Sr.,PF,22,MEM,59,18.4,2.8,5.1,0.4,1.1,2.5,4.0,0.6,0.9,1.3,3.1,4.3,1.3,0.7,0.6,0.8,2.0,6.6,486,2021
2657,Anthony Tolliver,PF,35,PHI,11,9.0,0.4,1.5,0.4,1.3,0.0,0.3,0.5,0.5,0.3,0.6,0.9,0.2,0.3,0.2,0.3,0.6,1.5,487,2021
2658,Obi Toppin,PF,22,NYK,62,11.0,1.7,3.4,0.4,1.4,1.3,2.0,0.3,0.4,0.4,1.8,2.2,0.5,0.3,0.2,0.4,0.9,4.1,488,2021
2659,Juan Toscano-Anderson,SG,27,GSW,53,20.9,2.3,3.9,0.7,1.7,1.6,2.2,0.4,0.6,0.5,3.9,4.4,2.8,0.8,0.5,1.2,2.1,5.7,489,2021
2660,Axel Toupane,SF,28,MIL,8,7.6,0.5,1.4,0.1,0.3,0.4,1.1,0.6,0.9,0.0,0.8,0.8,0.5,0.3,0.4,0.0,0.8,1.8,490,2021
2661,Karl-Anthony Towns,C,25,MIN,50,33.8,8.5,17.5,2.4,6.3,6.1,11.2,5.3,6.2,2.7,7.9,10.6,4.5,0.8,1.1,3.2,3.7,24.8,491,2021
2662,Gary Trent Jr.,SG,22,TOT,58,31.1,5.5,13.5,2.8,7.4,2.7,6.1,1.4,1.8,0.5,2.2,2.6,1.4,1.0,0.2,0.7,1.6,15.3,492,2021
2663,Gary Trent Jr.,SG,22,POR,41,30.8,5.3,12.8,3.0,7.4,2.3,5.3,1.4,1.8,0.5,1.7,2.2,1.4,0.9,0.1,0.8,1.5,15.0,492,2021
2664,Gary Trent Jr.,SG,22,TOR,17,31.8,6.1,15.4,2.6,7.3,3.5,8.1,1.5,1.8,0.4,3.2,3.6,1.3,1.1,0.2,0.7,1.7,16.2,492,2021
2665,P.J. Tucker,PF,35,TOT,52,26.1,1.3,3.4,0.8,2.3,0.5,1.1,0.4,0.5,1.0,2.9,3.9,1.2,0.8,0.4,0.8,2.4,3.7,493,2021
2666,P.J. Tucker,PF,35,HOU,32,30.0,1.5,4.1,0.8,2.7,0.7,1.4,0.6,0.7,1.0,3.6,4.6,1.4,0.9,0.6,1.0,2.8,4.4,493,2021
2667,P.J. Tucker,PF,35,MIL,20,19.9,0.9,2.3,0.7,1.7,0.3,0.7,0.2,0.3,0.9,1.9,2.8,0.8,0.5,0.1,0.4,1.7,2.6,493,2021
2668,Rayjon Tucker,PG,23,PHI,14,4.9,0.6,1.3,0.1,0.5,0.5,0.8,1.0,1.4,0.1,0.7,0.8,0.4,0.1,0.0,0.3,0.6,2.4,494,2021
2669,Myles Turner,C,24,IND,47,31.0,4.4,9.2,1.5,4.4,2.9,4.8,2.4,3.0,1.3,5.2,6.5,1.0,0.9,3.4,1.4,3.5,12.6,495,2021
2670,Jonas Valančiūnas,C,28,MEM,62,28.3,7.1,12.0,0.3,0.9,6.8,11.1,2.5,3.3,4.1,8.4,12.5,1.8,0.6,0.9,1.6,2.9,17.1,496,2021
2671,Denzel Valentine,SG,27,CHI,62,16.7,2.5,6.7,1.3,3.9,1.2,2.8,0.3,0.3,0.4,2.8,3.2,1.7,0.5,0.1,0.7,1.1,6.5,497,2021
2672,Jarred Vanderbilt,PF,21,MIN,64,17.8,2.2,3.7,0.0,0.1,2.2,3.6,0.9,1.6,1.8,3.9,5.8,1.2,1.0,0.7,0.8,1.9,5.4,498,2021
2673,Fred VanVleet,SG,26,TOR,52,36.5,6.5,16.7,3.3,9.2,3.2,7.6,3.3,3.7,0.6,3.6,4.2,6.3,1.7,0.7,1.8,2.3,19.6,499,2021
2674,Anderson Varejão,C,38,CLE,5,7.2,0.8,3.2,0.0,0.2,0.8,3.0,1.0,1.8,1.4,2.6,4.0,0.6,0.0,0.4,0.2,0.6,2.6,500,2021
2675,Devin Vassell,SF,20,SAS,62,17.0,2.0,4.9,0.8,2.4,1.1,2.5,0.7,0.8,0.4,2.4,2.8,0.9,0.7,0.3,0.4,1.4,5.5,501,2021
2676,Gabe Vincent,PG,24,MIA,50,13.1,1.8,4.7,0.9,3.0,0.8,1.7,0.4,0.5,0.2,0.9,1.1,1.3,0.4,0.0,0.7,1.6,4.8,502,2021
2677,Noah Vonleh,PF,25,BRK,4,2.8,0.0,0.8,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.5,0.5,0.0,503,2021
2678,Nikola Vučević,C,30,TOT,70,33.5,9.5,19.9,2.5,6.3,7.0,13.7,1.9,2.2,2.1,9.6,11.7,3.8,0.9,0.7,1.8,2.0,23.4,504,2021
2679,Nikola Vučević,C,30,ORL,44,34.1,9.9,20.6,2.7,6.5,7.3,14.1,2.1,2.5,2.0,9.8,11.8,3.8,1.0,0.6,1.9,1.8,24.5,504,2021
2680,Nikola Vučević,C,30,CHI,26,32.6,8.8,18.8,2.3,5.8,6.6,12.9,1.5,1.8,2.3,9.3,11.5,3.9,0.9,0.8,1.7,2.2,21.5,504,2021
2681,Dean Wade,PF,24,CLE,63,19.2,2.1,4.9,1.2,3.4,0.9,1.6,0.5,0.6,0.6,2.8,3.4,1.2,0.6,0.3,0.5,1.2,6.0,505,2021
2682,Moritz Wagner,C,23,TOT,45,16.0,2.3,5.1,0.7,2.0,1.6,3.1,1.6,1.9,0.6,2.6,3.2,1.1,0.6,0.4,1.0,2.4,6.9,506,2021
2683,Moritz Wagner,C,23,WAS,25,15.0,2.5,4.9,0.5,1.7,2.0,3.2,1.6,2.1,0.5,2.4,2.9,1.3,0.9,0.3,0.8,2.5,7.1,506,2021
2684,Moritz Wagner,C,23,BOS,9,6.8,0.4,1.6,0.2,0.7,0.2,0.9,0.1,0.2,0.3,1.8,2.1,0.7,0.0,0.1,1.0,1.1,1.2,506,2021
2685,Moritz Wagner,C,23,ORL,11,26.0,3.5,8.5,1.5,3.9,2.0,4.5,2.6,3.0,1.0,3.9,4.9,1.1,0.4,0.8,1.2,3.3,11.0,506,2021
2686,Kemba Walker,PG,30,BOS,43,31.8,6.6,15.7,3.0,8.2,3.7,7.5,3.1,3.5,0.4,3.6,4.0,4.9,1.1,0.3,2.0,1.4,19.3,507,2021
2687,Lonnie Walker,SG,22,SAS,60,25.4,4.3,10.2,1.7,4.7,2.6,5.5,1.0,1.2,0.2,2.4,2.6,1.7,0.5,0.3,1.1,1.7,11.2,508,2021
2688,John Wall,PG,30,HOU,40,32.2,7.3,18.2,2.0,6.2,5.4,11.9,4.0,5.3,0.4,2.8,3.2,6.9,1.1,0.8,3.5,1.2,20.6,509,2021
2689,Brad Wanamaker,PG,31,TOT,61,17.3,1.9,4.9,0.3,1.4,1.6,3.5,1.5,1.7,0.3,1.4,1.7,2.9,0.7,0.2,1.2,1.5,5.5,510,2021
2690,Brad Wanamaker,PG,31,GSW,39,16.0,1.6,4.4,0.3,1.6,1.2,2.9,1.3,1.4,0.2,1.5,1.7,2.5,0.7,0.2,0.9,1.4,4.7,510,2021
2691,Brad Wanamaker,PG,31,CHO,22,19.5,2.5,5.7,0.1,1.1,2.3,4.6,1.8,2.0,0.5,1.3,1.8,3.4,0.8,0.2,1.5,1.8,6.9,510,2021
2692,T.J. Warren,SF,27,IND,4,29.3,6.8,12.8,0.0,1.8,6.8,11.0,2.0,2.5,0.5,3.0,3.5,1.3,0.5,0.0,1.0,4.0,15.5,511,2021
2693,P.J. Washington,PF,22,CHO,64,30.5,4.7,10.7,1.8,4.5,3.0,6.2,1.7,2.3,1.5,5.1,6.5,2.5,1.1,1.2,2.0,2.7,12.9,512,2021
2694,Yuta Watanabe,SF,26,TOR,50,14.5,1.6,3.6,0.7,1.8,0.9,1.8,0.5,0.6,0.7,2.5,3.2,0.8,0.5,0.4,0.4,1.1,4.4,513,2021
2695,Tremont Waters,PG,23,BOS,26,9.2,1.3,3.2,0.6,1.5,0.7,1.8,0.6,0.7,0.2,0.6,0.8,2.4,0.6,0.0,1.0,0.7,3.8,514,2021
2696,Paul Watson,SF,26,TOR,27,11.0,1.4,3.0,1.1,2.4,0.3,0.7,0.2,0.3,0.1,1.5,1.7,0.6,0.2,0.1,0.3,1.3,4.1,515,2021
2697,Quinndary Weatherspoon,SG,24,SAS,20,6.1,0.8,1.8,0.1,0.3,0.8,1.5,0.7,0.8,0.2,0.4,0.6,0.4,0.4,0.1,0.5,0.9,2.3,516,2021
2698,Russell Westbrook,PG,32,WAS,65,36.4,8.4,19.0,1.3,4.2,7.0,14.8,4.2,6.4,1.7,9.9,11.5,11.7,1.4,0.4,4.8,2.9,22.2,517,2021
2699,Coby White,PG,20,CHI,69,31.2,5.4,13.1,2.4,6.6,3.1,6.5,1.9,2.1,0.4,3.7,4.1,4.8,0.6,0.2,2.3,2.6,15.1,518,2021
2700,Derrick White,SG,26,SAS,36,29.6,5.2,12.6,2.3,6.8,2.8,5.8,2.7,3.2,0.4,2.6,3.0,3.5,0.7,1.0,1.3,2.5,15.4,519,2021
2701,Hassan Whiteside,C,31,SAC,36,15.2,3.5,6.2,0.0,0.0,3.5,6.2,1.1,2.2,1.7,4.3,6.0,0.6,0.3,1.3,1.1,2.0,8.1,520,2021
2702,Greg Whittington,PF,27,DEN,4,3.0,0.0,0.8,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521,2021
2703,Andrew Wiggins,PF,25,GSW,71,33.3,7.1,14.9,2.0,5.2,5.1,9.7,2.4,3.4,1.2,3.7,4.9,2.4,0.9,1.0,1.8,2.2,18.6,522,2021
2704,Grant Williams,PF,22,BOS,63,18.1,1.7,3.9,0.8,2.0,1.0,1.9,0.5,0.8,0.8,2.1,2.8,1.0,0.5,0.4,0.9,2.6,4.7,523,2021
2705,Kenrich Williams,PF,26,OKC,66,21.6,3.3,6.2,0.8,1.8,2.5,4.5,0.5,1.0,1.3,2.9,4.1,2.3,0.8,0.3,1.2,2.2,8.0,524,2021
2706,Lou Williams,PG,34,TOT,66,21.6,4.0,9.8,1.0,2.6,3.0,7.2,2.3,2.6,0.3,1.8,2.1,3.4,0.7,0.1,1.6,0.9,11.3,525,2021
2707,Lou Williams,PG,34,LAC,42,21.9,4.3,10.2,1.1,2.8,3.2,7.4,2.5,2.8,0.4,1.7,2.1,3.4,0.9,0.1,1.6,1.0,12.1,525,2021
2708,Lou Williams,PG,34,ATL,24,21.0,3.5,9.0,1.0,2.3,2.5,6.8,2.0,2.3,0.3,1.8,2.1,3.4,0.3,0.1,1.8,0.8,10.0,525,2021
2709,Patrick Williams,PF,19,CHI,71,27.9,3.6,7.4,0.8,1.9,2.8,5.5,1.3,1.8,0.9,3.7,4.6,1.4,0.9,0.6,1.4,1.8,9.2,526,2021
2710,Robert Williams,C,23,BOS,52,18.9,3.6,5.0,0.0,0.0,3.6,4.9,0.9,1.4,2.6,4.3,6.9,1.8,0.8,1.8,1.0,2.0,8.0,527,2021
2711,Zion Williamson,PF,20,NOP,61,33.2,10.4,17.0,0.2,0.6,10.2,16.4,6.0,8.7,2.7,4.5,7.2,3.7,0.9,0.6,2.7,2.2,27.0,528,2021
2712,D.J. Wilson,PF,24,TOT,35,12.4,1.9,4.8,0.9,2.5,1.1,2.3,0.5,0.7,0.6,2.6,3.2,0.7,0.3,0.5,0.6,1.3,5.2,529,2021
